Country Name,Country Code,Time,Time Code,Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS],"Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]",Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN],Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN],Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT],Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS],Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",Population growth (annual %) [SP.POP.GROW],"Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural poverty gap at national poverty lines (%) [SI.POV.RUGP],Urban poverty gap at national poverty lines (%) [SI.POV.URGP],Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS],"Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]",Gross domestic income (constant LCU) [NY.GDY.TOTL.KN],Income share held by lowest 10% [SI.DST.FRST.10],Income share held by lowest 20% [SI.DST.FRST.20],"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]",GDP (current US$) [NY.GDP.MKTP.CD],"Population, total [SP.POP.TOTL]"
Indonesia,IDN,2007,YR2007,..,..,..,6.25499416085997,3.51201198843622,1895.41497022671,29.256390865382,136,14.7066229663658,10.5501512452102,108.85,121.07957588805,181.457227272727,..,1.3616255522272,3.47042790701578,52.472,6.5,3.6,41.8899993896484,..,5.98707220376942E+15,..,..,..,432216737774.861,232989141
Indonesia,IDN,2008,YR2008,..,..,..,6.43379985695399,3.03994520260753,1984.72670056309,29.8083982402005,135,17.6860597394476,7.25798502744251,113.79,118.397405023076,184.52845814978,..,1.35146283598189,4.82849022114034,51.673,3.4,2.1,41.0499992370605,..,6.17163277362483E+15,..,..,..,510228635279.289,236159276
Indonesia,IDN,2009,YR2009,..,..,..,4.52648278827303,2.80100642212515,2062.27841471745,30.6916100399101,129,17.299636897249,8.91669215744869,121.04,103.47849512721,181.639661016949,0.160589721908345,1.33806566129783,3.9578159020343,50.876,3.1,1.9,40.6599998474121,..,6.4975838124947E+15,..,..,..,539580088908.138,239340478
Indonesia,IDN,2010,YR2010,..,..,..,6.53927220654602,3.06263943894548,2124.26376378209,30.6916100399101,113,16.3640152797097,8.45941307149939,123.87,105.940235345092,181.516652542373,..,1.32140494165303,3.00567317304423,50.076,2.8,1.6,39.4599990844727,..,6.8641331E+15,..,..,..,755094160363.071,242524123
Indonesia,IDN,2011,YR2011,..,..,..,7.52047442611408,3.1863466219972,2209.1783023605,31.1884166772468,94,16.3271642180807,9.43243031017579,126.35,113.830428965059,198.418595744681,..,1.30406671416967,3.94695350383429,49.288,2.6,1.5,36.189998626709,10.03454,7.32570298234146E+15,..,..,2.11,892969107923.094,245707511
Indonesia,IDN,2012,YR2012,..,..,..,5.94011011777937,2.62223894973947,2312.69894919459,31.1884166772468,76,17.9167672166517,8.25240569034663,136.08,109.6319517141,205.444212765957,..,1.28419898226833,4.58651357694914,48.512,2.4,1.4,35.3300018310547,..,7.66218830800292E+15,..,..,..,917869910105.749,248883232
Indonesia,IDN,2013,YR2013,..,..,..,5.79976155920426,2.71942788369419,2413.39721799313,31.4644203646561,63,17.6698698101158,8.77946903280693,137.22,111.480020603863,201.690127659574,..,1.2573268411205,4.20428986473208,47.748,2.2,1.3,34.7799987792969,..,8.01403262820156E+15,3.1,7.2,..,912524136718.018,252032263
Indonesia,IDN,2014,YR2014,..,..,..,4.82744046419788,2.89425350404976,2520.64572341677,31.4644203646561,55,20.277901665754,9.55264809063651,140.2,116.523040136379,211.804723404255,..,1.22204863107965,4.23867862915085,46.997,2.3,1.3,34,22.21619,8.44319558508368E+15,..,..,2.36,890814755233.225,255131116
Indonesia,IDN,2015,YR2015,..,..,..,4.9327304624371,2.8922519734902,2622.18519254549,..,51,21.6517345600333,10.0096282774749,..,..,..,..,1.18101391516764,3.76652037588678,46.258,..,..,32.8800010681152,..,8.87630931638677E+15,..,..,..,861256351277.359,258162113
Indonesia,IDN,2016,YR2016,..,..,..,..,..,2715.76646159991,..,51,..,..,..,..,..,..,1.13749371067244,3.25274776675269,45.534,..,..,..,..,9.35789653949746E+15,..,..,..,932259177765.307,261115456
"Iran, Islamic Rep.",IRN,1997,YR1997,..,290000,175.736274390983,0.966029133482687,2.44244588705094,4459.31847227302,39.1905498661558,29,3.57756823927523,21.2894039109949,74.75,..,..,..,1.81425030427893,0.983932873962374,38.147,..,..,..,..,1.03422377709968E+15,..,..,..,113919163421.155,62710557
"Iran, Islamic Rep.",IRN,1998,YR1998,..,230000,136.603908059631,0.897449480861051,2.33233557041555,4811.06428790211,39.7768854834353,31,6.5928412639301,16.2143743475668,77.88,..,..,..,1.87994138183782,10.565451099683,37.412,..,..,..,..,983945996351804,2.1,5.2,..,110276913362.508,63900630
"Iran, Islamic Rep.",IRN,1999,YR1999,..,228000,139.560506824998,0.620202676337063,2.80036512868787,4351.19657884833,39.1015250865689,32,4.10576782518356,20.4402312972382,80.08,..,..,..,1.80215850562175,-7.30244821676972,36.682,..,..,..,..,1.10112021122624E+15,..,..,..,113848450088.351,65062660
"Iran, Islamic Rep.",IRN,2000,YR2000,..,228000,152.77405521308,0.404461280649144,2.62672514080794,4399.17983890886,38.6085119968565,33,2.88396822014465,18.971747839951,77.84,..,..,..,1.62997314348261,3.47361893373504,35.958,..,..,..,..,1.14720188180478E+15,..,..,..,109591707802.216,66131854
"Iran, Islamic Rep.",IRN,2001,YR2001,12.5675696849098,..,..,0.53489718038822,2.28169412795512,4210.46174641984,39.1850241901815,36,3.7898749288822,16.0659262414012,82.04,..,..,..,1.44800629457163,-2.26300485857045,35.242,..,..,..,..,1.19725607770528E+15,..,..,..,126878750295.944,67096414
"Iran, Islamic Rep.",IRN,2002,YR2002,12.7381175441884,..,..,0.404371776768609,1.87459396400896,4689.69790585434,39.3207102335519,39,3.72242718016036,10.6707780404441,89.02,138.228536006238,78.7394722066255,..,1.31319281372537,13.5593125835497,34.532,..,..,..,..,1.37399953334082E+15,..,..,..,128626917503.72,67983330
"Iran, Islamic Rep.",IRN,2003,YR2003,12.9106045281257,..,..,0.416684843731502,2.04707482789801,4836.39083209673,39.4563962769223,43,4.21837257606251,10.503143295254,93.33,143.33758778949,80.2913502500463,..,1.21259817821244,4.95051762541041,33.828,..,..,..,..,1.47447850038239E+15,..,..,..,153544751395.43,68812713
"Iran, Islamic Rep.",IRN,2004,YR2004,13.0819092516205,..,..,0.300240777090616,2.1915776473839,4775.75158547271,39.5920823202927,46,3.05376746437214,8.93165437497117,94.18,187.104541362199,103.751726245035,..,1.16217169728303,0.315385328289736,33.131,..,..,..,..,1.58236556746118E+15,..,..,..,183697185041.72,69617100
"Iran, Islamic Rep.",IRN,2005,YR2005,17.9987823056413,..,..,0.28507992568153,1.92335161717763,5240.7943132792,29.2437191483091,48,3.51029919349463,7.89863915511022,102.44,180.047548938169,95.0479646767072,..,1.14928037032577,11.2771997669535,32.442,..,..,24.7299995422363,..,1.75038715226605E+15,2,5.3,..,219845971945.264,70421811
"Iran, Islamic Rep.",IRN,2006,YR2006,18.2124049151551,..,..,0.349400679874144,0.640166184497789,5470.16271456462,29.3794051916796,48,4.25174518475185,1.86171972354934,103.38,237.47387596464,113.961439434764,..,1.13812842848817,5.63814532351982,31.761,..,..,23.1599998474121,..,1.85064523547684E+15,2,5,..,258645743978.386,71227880
"Iran, Islamic Rep.",IRN,2007,YR2007,18.4219832338319,..,..,..,..,5565.26771910634,29.51509123505,48,..,..,107.87,183.095352041536,90.0386507795364,..,1.1213697041104,2.88964778435137,31.136,..,..,22.7999992370605,..,2.08853445384036E+15,..,..,..,337474485087.271,72031103
"Iran, Islamic Rep.",IRN,2008,YR2008,17.4702795330406,..,..,..,..,4248.95335255155,28.6629092070041,49,..,..,100.9,148.387645723748,99.8465101318752,..,1.12433246860125,-23.0235921082979,30.542,..,..,21.1900005340576,..,2.08308204084512E+15,..,..,..,397189565318.895,72845542
"Iran, Islamic Rep.",IRN,2009,YR2009,16.9801782967986,..,..,..,..,4629.0460679462,28.6636459638007,49,..,..,108.27,124.139961520658,75.9800205576256,3.05679191703282,1.14927238666368,9.60034249038574,29.955,..,..,20.8600006103516,..,2.0394429019679E+15,2,5.3,6.59,398978104575.331,73687565
"Iran, Islamic Rep.",IRN,2010,YR2010,16.9013781870845,..,..,0.315066543030027,2.35807744094287,4838.49975788789,28.5735160490189,48,6.17909318647585,15.3524808692858,106.98,110.704103059133,57.8256660168941,..,1.18708425639044,4.92506404988153,29.374,..,..,19.2199993133545,..,2.23800273832187E+15,..,..,..,467790215915.476,74567511
"Iran, Islamic Rep.",IRN,2011,YR2011,16.8220793833499,..,..,0.202693666686273,2.38114488096682,4827.39625861447,28.4833861342371,47,3.67105621898406,14.1272912809412,101.99,86.9205461987398,31.7270277376101,..,1.23162503854368,-0.0924557732635378,28.8,..,..,18.5799999237061,67.16074,2.39593053677296E+15,..,..,..,592037800186.865,75491582
"Iran, Islamic Rep.",IRN,2012,YR2012,16.7422771365183,..,..,..,..,5008.98959271178,28.3932562194553,45,..,..,104.86,70.7950615056092,31.3055592499003,..,1.2662527441811,3.69847415624002,28.231,..,..,18.9099998474121,..,2.02467092038134E+15,..,..,..,587209369682.67,76453574
"Iran, Islamic Rep.",IRN,2013,YR2013,16.6616052060738,..,..,..,..,5256.08073147531,28.3037402686706,43,..,..,105.99,85.861142108918,33.4417681490951,..,1.27601529618808,4.66094088498188,27.68,..,..,18.3400001525879,..,2.00348305578033E+15,2.7,6.8,..,511620875086.78,77435384
"Iran, Islamic Rep.",IRN,2014,YR2014,16.5807821870947,..,..,..,..,5479.45610351319,28.2136103538888,41,..,..,107.93,78.5694924442637,31.577585619936,..,1.25215631871941,3.78764738224693,27.145,..,..,17.8899993896484,91.12001,1.99371009834012E+15,2.4,6.3,7.02,425326068422.881,78411092
"Iran, Islamic Rep.",IRN,2015,YR2015,..,..,..,..,..,..,..,36,..,..,..,..,..,..,1.20352026096251,..,26.625,..,..,18.0300006866455,..,..,..,..,..,393436064441.692,79360487
"Iran, Islamic Rep.",IRN,2016,YR2016,..,..,..,..,..,..,..,31,..,..,..,..,..,..,1.14878859969196,..,26.121,..,..,..,..,..,..,..,..,..,80277428
Iraq,IRQ,1997,YR1997,..,49600,112.727272727273,..,..,11621.1118917517,19.8001691931317,145,..,..,101.4,..,..,..,3.13280308983554,-8.10306115655385,31.595,..,..,..,..,..,..,..,..,..,21509291
Iraq,IRQ,1998,YR1998,..,49600,106.666666666667,..,..,12739.5492703497,20.3489036742346,158,..,..,108.74,..,..,..,3.11680218941222,8.2563258981216,31.612,..,..,..,..,..,..,..,..,..,22190250
Iraq,IRQ,1999,YR1999,..,49600,109.010989010989,..,..,15013.7666248208,20.0059446235453,167,..,..,103.51,..,..,..,3.05295656408737,15.9370740313208,31.558,..,..,..,..,..,..,..,..,..,22878156
Iraq,IRQ,2000,YR2000,..,46078,112.385365853659,0.176626062533134,0.0864374995590137,13527.7434608106,18.9770674714772,168,0.529965851191928,1.234657721673,99.85,..,..,..,2.95975173559538,-11.5509897262448,31.504,..,..,..,..,..,..,..,..,..,23565413
Iraq,IRQ,2001,YR2001,..,..,..,0.17063365964771,0.120042670360134,13977.258819186,19.4114822690171,160,0.929457558554001,0.85572469433208,114.61,..,..,..,2.8704528857544,1.1985181951127,31.45,..,..,..,..,..,..,..,..,..,24251649
Iraq,IRQ,2002,YR2002,..,..,..,0.022898168722606,0.105810573429403,16701.3449959793,20.2117200539589,155,0.971119725087236,1.19546397876865,129.43,..,0,..,2.79602173273725,16.981050818083,31.396,..,..,..,..,..,..,..,..,..,24939299
Iraq,IRQ,2003,YR2003,..,..,..,..,..,12144.6680305981,19.8687610032695,157,..,..,95.33,..,0,..,2.72260778578667,-29.1260170079801,31.342,..,..,..,..,..,..,..,..,..,25627626
Iraq,IRQ,2004,YR2004,..,..,..,0.0148443452236206,..,14583.5606948168,19.8687610032695,167,0.28521207148945,..,92,111.353525504296,24.3626666666667,..,2.6529350514013,17.4401994652829,31.288,..,..,..,..,..,..,..,..,36627901762.063,26316609
Iraq,IRQ,2005,YR2005,..,..,..,0.0372566281423636,..,19556.1233642181,21.4692365731532,179,0.237228220601865,..,103.79,132.435889589326,41.6128846153846,..,2.59486306225686,31.3547702231042,31.234,..,..,..,..,..,..,..,..,49954890353.2609,27008426
Iraq,IRQ,2006,YR2006,..,..,..,0.0349433334962204,..,20834.9585171208,20.5546791046482,189,0.180857765060407,..,104.21,132.454361054767,46.2541666666667,..,2.52081398973588,4.31510539413769,31.181,9.5,2.8,29.7199993133545,..,..,4,9.3,3.15,65140293687.5395,27697912
Iraq,IRQ,2007,YR2007,..,..,..,0.00169728782658675,5.2769360491802E-05,15392.0805810447,20.8976381553376,203,..,0.362128618145111,103.06,144.87379245871,37.5676767676768,..,2.46951909270376,-27.6989622165171,31.127,..,..,15.1199998855591,..,..,..,..,..,88840050497.0957,28390433
Iraq,IRQ,2008,YR2008,..,..,..,0.0181744300443807,..,13487.2955425522,18.7255641676384,211,..,1.79363218797487,93.9,132.773697096887,56.94,..,2.50782117854462,-13.9023292947321,31.073,..,..,23.4200000762939,..,..,..,..,..,131613661510.475,29111417
Iraq,IRQ,2009,YR2009,..,..,..,0.0259514201212541,..,14219.626075013,18.0742309817646,215,0.0305094214179491,..,92.38,187.358731057924,72.4898630136986,0.0148379593241009,2.65491675192543,3.55962910364515,31.02,..,..,..,..,..,..,..,..,111660855042.735,29894652
Iraq,IRQ,2010,YR2010,..,..,..,..,..,16400.5183094174,18.9261374102045,209,2.48844162707289E-05,..,104.72,141.987577639752,34.29,..,2.86233481026105,13.5147142553976,30.966,..,..,..,..,..,..,..,..,138516722649.573,30762701
Iraq,IRQ,2011,YR2011,..,..,..,0.0204565314170189,..,19335.202653552,19.6398968502487,203,0.0192283375698079,..,112.36,130.527950310559,39.0976744186047,..,3.08667742535173,16.2714587632303,30.902,..,..,..,7.529008,..,..,..,..,185749664444.444,31727053
Iraq,IRQ,2012,YR2012,..,..,..,0.0175861519750846,..,18212.9580687222,19.7285411678025,197,0.0151052122033691,..,112.45,154.37171524128,44.6836464215743,..,3.25442374980449,-6.89945272841057,30.825,7.6,2.5,..,..,..,3.7,8.8,3.22,218000986222.639,32776571
Iraq,IRQ,2013,YR2013,..,..,..,0.0174806328408226,..,20676.1601474614,21.2631239638976,193,0.00935341866890515,..,126.02,134.166769306565,43.572,..,3.32037317258671,12.1888664512999,30.738,..,..,..,..,..,..,..,..,234648370497.427,33883145
Iraq,IRQ,2014,YR2014,..,..,..,0.0177735089829319,0.135561911956318,20556.2983495051,21.3414072573218,190,0.00917363577220562,7.19589472415724,119.78,113.466967814794,31.9348430671434,..,3.2604067585994,-2.00000000000003,30.639,..,..,..,8.034544,..,..,..,..,234648370497.427,35006080
Iraq,IRQ,2015,YR2015,..,..,..,0.0219455269332937,..,10575.3086052356,..,188,0.00704311361758234,..,..,..,..,..,3.12045010252178,-49.3000000003324,30.529,..,..,..,..,..,..,..,..,179640210726.448,36115649
Iraq,IRQ,2016,YR2016,..,..,..,..,..,17172.8243239282,..,185,..,..,..,..,..,..,2.96516369602359,59.6000000009537,30.408,..,..,..,..,..,..,..,..,171489001692.047,37202572
Ireland,IRL,1997,YR1997,..,179557,1734.85024154589,0.842309561004172,1.10281519836874,23406.911979388,64.3199303237045,..,11.8710434021464,7.84009200037252,98.21,..,..,..,1.00281473521859,-0.521166058044116,41.605,..,..,10.8800001144409,..,97238078160.9903,..,..,..,82816774116.5234,3674171
Ireland,IRL,1998,YR1998,..,174414,1607.50230414747,0.635080066712989,1.01052154177756,22922.2433058774,64.1021919001306,..,10.1465088879242,7.19730906574661,103.05,..,..,..,1.04307683611147,-0.876361312335945,41.355,..,..,9.10000038146973,..,106435986722.9,..,..,..,90111618257.2614,3712696
Ireland,IRL,1999,YR1999,..,169123,1571.7750929368,0.534688449800467,0.950021023419029,22043.5339542124,64.1312236899405,..,9.43585608710975,7.23050561164091,110.43,..,..,..,1.12729955649471,-3.83343523554586,41.104,..,..,8.64000034332275,..,118202965580.899,..,..,..,98781557639.0369,3754786
Ireland,IRL,2000,YR2000,..,159525,1481.19777158774,0.471213557160794,0.946476219412705,20871.5419765507,64.044128320511,..,8.29313564118863,6.28545501131816,106.06,..,..,..,1.33304266586712,-5.31671545994423,40.854,..,..,7.94999980926514,..,130322694969.765,..,..,..,99855067256.3111,3805174
Ireland,IRL,2001,YR2001,..,160920,1354.54545454545,0.418253333324011,0.857420426018988,21010.0145862031,64.0150965307011,..,7.25195772305016,6.80490560734402,102.12,..,..,..,1.59215149039299,0.0570454101418818,40.605,..,..,7.1100001335144,..,140260003796.455,..,..,..,109119123042.506,3866243
Ireland,IRL,2002,YR2002,..,162310,1379.01444350042,0.440329670035036,0.859502138328335,20433.0749881823,63.478008419219,..,7.21887573542981,7.26899464566267,98.41,337.831730769231,597.017841971113,..,1.68514885730282,-4.51427602993782,40.351,..,..,7.03000020980835,..,151024400495.698,..,..,..,127941699604.743,3931947
Ireland,IRL,2003,YR2003,..,163700,1384.94077834179,0.467706901059016,1.05318766724595,20081.9632791931,63.4344607345043,..,8.34374080226052,8.25792416735149,100.04,..,533.773265651438,..,1.62895096193019,-2.93170353418785,40.075,..,..,6.5,..,154538762776.188,..,..,..,164285609480.813,3996521
Ireland,IRL,2004,YR2004,..,169250,1404.5643153527,0.472653306670235,1.03415353382266,22138.6040737678,62.4909275656844,..,8.39731227591774,7.93751682129012,100.39,..,466.43153526971,..,1.82831381790901,10.2412337179482,39.798,..,..,6.36999988555908,..,157194494771.032,3,7.6,..,193870908865.16,4070262
Ireland,IRL,2005,YR2005,..,174800,1476.35135135135,0.447288891959113,1.01467000002197,16060.4063612934,62.4473798809697,..,8.43879667726939,7.91098798612858,99.25,..,458.037162162162,..,2.17870301355631,-27.4551985853369,39.523,..,..,5.90999984741211,..,168697659057.254,3.2,7.7,..,211684827757.742,4159914
Ireland,IRL,2006,YR2006,..,..,..,0.462863017123781,0.983392221362539,14313.1718138359,61.837712294963,..,9.70069490089534,8.33421464334772,100.36,..,431.876843018213,..,2.69600564359576,-10.8791428320793,39.248,..,..,5.67000007629395,..,177136350973.831,3.1,7.8,..,232167519759.127,4273591
Ireland,IRL,2007,YR2007,..,..,..,0.520431935704571,0.984380291405559,14876.00888452,62.0699666134417,..,10.1405209712181,8.98728970856861,102.37,..,427.521698113208,..,2.89096000464164,1.98357085202356,38.975,..,..,5.46999979019165,..,184868456724.86,3.3,8.2,..,270043019436.08,4398942
Ireland,IRL,2008,YR2008,..,..,..,0.484245158252826,0.743654184718279,14569.3098695345,60.9682101901582,..,9.68356957264687,10.003579524746,96.49,..,378.108991825613,..,2.03870801117202,-3.30932391125559,38.702,..,..,5.42000007629395,..,178501555156.221,3.3,8.2,..,274919027391.241,4489544
Ireland,IRL,2009,YR2009,..,..,..,0.426361825765708,0.668903244582476,13968.8729073527,60.8070837567136,..,8.7566556087238,11.9532918932213,93.79,..,477.373737373737,0.00490736939920962,1.01566327592341,-5.97696289019545,38.431,..,..,4.90999984741211,..,168545993231.967,3,7.7,22.9,235765976660.183,4535375
Ireland,IRL,2010,YR2010,..,..,..,0.527358312364519,0.711220376651312,14197.2079584032,66.3086079256786,..,9.19601988084316,12.2651438043316,99.98,..,462.441147378833,..,0.544884384079014,-0.371347073626254,38.16,..,..,4.53000020980835,..,167124280000,2.8,7.6,..,221343483668.837,4560155
Ireland,IRL,2011,YR2011,..,..,..,0.559431945102922,0.677046683035993,16064.9221270837,66.1199012919147,..,9.99460267313155,12.6437615458012,101.02,..,430.480225988701,..,0.364213883502402,10.8772046255658,37.889,..,..,4.48000001907349,91.4903,170963561724.395,2.9,7.6,..,240590736123.315,4576794
Ireland,IRL,2012,YR2012,..,..,..,0.573451718305198,0.705316230660047,14688.5748146603,65.8005516040064,..,10.2577698022166,13.6972303565748,94.97,..,469.732478632479,..,0.220500758776072,-10.4461592131373,37.614,..,..,4.67000007629395,..,169939055953.393,3.1,7.8,..,225819189160.686,4586897
Ireland,IRL,2013,YR2013,..,..,..,0.645694441816815,0.673542686017505,14425.1241123506,64.9876614893308,..,11.4893174154189,14.390643330625,99.34,..,472.904761904762,..,0.248160454124521,-3.85385029405786,37.333,..,..,5.67999982833862,..,171943040228.626,2.8,7.4,..,239271158532.518,4598294
Ireland,IRL,2014,YR2014,..,..,..,0.701766430955556,0.697324249930409,19981.6696790955,64.8279866453767,..,11.8210607249976,13.5076423617207,101.7,..,510.952741020794,..,0.410851014020406,34.5622032776977,37.048,..,..,5.69000005722046,90.85466,183334564698.559,3.1,7.9,23.18,256271345442.586,4617225
Ireland,IRL,2015,YR2015,..,..,..,0.564113207193226,0.616494934547657,22799.5925909651,..,..,9.99572262587057,11.1993718159599,..,..,..,..,1.28277238155032,11.5855719744229,36.759,..,..,5.59000015258789,..,239100858628.716,..,..,..,283716006697.636,4676835
Ireland,IRL,2016,YR2016,..,..,..,0.522711424976171,0.599703196025674,24779.986670788,..,..,9.82914263586731,11.2745236501513,..,..,..,..,2.03733423538262,6.23452812320843,36.465,..,..,..,..,249188684206.829,..,..,..,294053595685.717,4773095
Isle of Man,IMN,1997,YR1997,..,..,..,..,..,..,74.5614035087719,..,..,..,..,..,..,..,0.619959522825058,..,48.2,..,..,..,..,..,..,..,..,1180919719.40764,70869
Isle of Man,IMN,1998,YR1998,..,..,..,..,..,..,75.4385964912281,..,..,..,..,..,..,..,0.732470113463779,..,48.192,..,..,..,..,..,..,..,..,1382548249.78303,71390
Isle of Man,IMN,1999,YR1999,..,..,..,..,..,..,76.140350877193,..,..,..,..,..,..,..,0.784142651398246,..,48.185,..,..,..,..,..,..,..,..,1567465656.8505,71952
Isle of Man,IMN,2000,YR2000,..,..,..,..,..,..,76.8421052631579,..,..,..,..,..,..,..,0.833188217207638,..,48.177,..,..,..,..,..,..,..,..,1563667799.61578,72554
Isle of Man,IMN,2001,YR2001,..,..,..,..,..,..,77.5438596491228,..,..,..,..,..,..,..,0.875501317680599,..,48.167,..,..,1.39999997615814,..,..,..,..,..,1614595290.9182,73192
Isle of Man,IMN,2002,YR2002,..,..,..,..,..,..,79.6491228070175,..,..,..,..,..,..,..,0.922066616341231,..,48.149,..,..,..,..,..,..,..,..,1897606791.43353,73870
Isle of Man,IMN,2003,YR2003,..,..,..,..,..,..,80.3508771929825,..,..,..,..,..,..,..,0.965943774896971,..,48.131,..,..,..,..,..,..,..,..,2264911806.90354,74587
Isle of Man,IMN,2004,YR2004,..,..,..,..,..,..,80.3508771929825,..,..,..,..,..,..,..,1.00582460478584,..,48.113,..,..,..,..,..,..,..,..,2758117365.04863,75341
Isle of Man,IMN,2005,YR2005,..,..,..,..,..,..,80.8771929824561,..,..,..,..,..,..,..,1.02602924415678,..,48.095,..,..,..,..,..,..,..,..,2971167185.35511,76118
Isle of Man,IMN,2006,YR2006,..,..,..,..,..,..,74.2105263157895,..,..,..,..,..,..,..,1.04031467790103,..,48.078,..,..,1.9099999666214,..,..,..,..,..,3344402193.24608,76914
Isle of Man,IMN,2007,YR2007,..,..,..,..,..,..,74.0350877192982,..,..,..,..,..,..,..,1.05147728022516,..,48.06,..,..,..,..,..,..,..,..,5685988395.35814,77727
Isle of Man,IMN,2008,YR2008,..,..,..,..,..,..,77.719298245614,..,..,..,..,..,..,..,1.03289646773332,..,48.042,..,..,..,..,..,..,..,..,5827468750,78534
Isle of Man,IMN,2009,YR2009,..,..,..,..,..,..,76.1228070175439,..,..,..,..,..,..,..,1.00216854316219,..,48.024,..,..,..,..,..,..,..,..,5047909331.6716,79325
Isle of Man,IMN,2010,YR2010,..,..,..,..,..,..,76.1052631578947,..,..,..,..,..,..,..,0.937289244745852,..,48.006,..,..,..,..,..,..,..,..,5420118974.04203,80072
Isle of Man,IMN,2011,YR2011,..,..,..,..,..,..,74.7543859649123,..,..,..,..,..,..,..,0.85431810837483,..,47.988,..,..,1.97000002861023,..,..,..,..,..,6066454093.89521,80759
Isle of Man,IMN,2012,YR2012,..,..,..,..,..,..,67.3684210526316,..,..,..,..,..,..,..,0.797956936528481,..,47.958,..,..,..,..,..,..,..,..,6433357030.0158,81406
Isle of Man,IMN,2013,YR2013,..,..,..,..,..,..,68.0701754385965,..,..,..,..,..,..,..,0.742879091827188,..,47.916,..,..,..,..,..,..,..,..,6754330154.76004,82013
Isle of Man,IMN,2014,YR2014,..,..,..,..,..,..,68.2456140350877,..,..,..,..,..,..,..,0.701083653860315,..,47.862,..,..,..,..,..,..,..,..,7428280401.5139,82590
Isle of Man,IMN,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.69620267088381,..,47.797,..,..,..,..,..,..,..,..,..,83167
Isle of Man,IMN,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.683030024464182,..,47.719,..,..,..,..,..,..,..,..,..,83737
Israel,ISR,1997,YR1997,..,24345,724.553571428571,1.82886065103825,1.27779101979252,..,26.0166358595194,..,4.14750675436728,7.13770349034591,76.39,..,..,..,2.49839504329334,..,8.991,..,..,2.40000009536743,..,594317969538.061,2.4,6.1,..,114543978662.956,5836000
Israel,ISR,1998,YR1998,..,24065,718.358208955224,1.73078588094639,1.17961262390263,..,25.9704251386322,..,3.82876392050935,7.09805779352385,77.77,..,..,..,2.28687869043162,..,8.926,..,..,2.28999996185303,..,623923466089.022,..,..,..,115838004263.046,5971000
Israel,ISR,1999,YR1999,..,23785,714.264264264264,1.52207142895567,1.12397418843947,..,25.8317929759704,..,3.27400354710099,6.2443304427975,79.59,..,..,..,2.54643388659354,..,8.861,..,..,2.3199999332428,..,650502131396.569,..,..,..,117212358383.458,6125000
Israel,ISR,2000,YR2000,..,23500,695.266272189349,0.94645547009525,1.02148673200036,..,26.1552680221811,..,2.1359337202841,5.33300208012037,87.62,..,..,..,2.64233191305756,..,8.797,..,..,2.07999992370605,..,702631415623.175,..,..,..,132396684080.151,6289000
Israel,ISR,2001,YR2001,31.5508021390374,..,..,0.869359504137209,0.965968052466448,..,25.9242144177449,..,2.30432631358002,5.8718305969344,87.44,..,..,..,2.35711729946802,..,8.733,..,..,1.96000003814697,..,705097843314.111,2.3,5.9,..,130751599020.377,6439000
Israel,ISR,2002,YR2002,30.9058614564831,..,..,0.961271842847824,0.999842643663973,..,26.0166358595194,..,2.0115095499459,5.97259056135752,94.36,3.85264910168408,251.862464183381,..,2.01405839404727,..,8.67,..,..,1.89999997615814,..,704306485464.924,..,..,..,121092701253.746,6570000
Israel,ISR,2003,YR2003,..,..,..,0.990222222222222,1.11107611438535,..,25.4621072088725,..,2.20123500491642,6.08111498163189,92.37,3.90390688128653,282.934131736527,..,1.80551975888109,..,8.607,..,..,1.79999995231628,..,707404604377.644,..,..,..,126749741990.734,6689700
Israel,ISR,2004,YR2004,..,..,..,0.407080189715541,1.01229434002749,..,23.7292051756007,..,0.836619386627445,4.86629525774227,99.95,3.90413204259651,320.900321543408,..,1.76762364154994,..,8.544,..,..,2,..,735710822651.909,..,..,..,135418563141.455,6809000
