Time,"Time Code","Country Name","Country Code","Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS]","Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]","Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN]","Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN]","Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD]","Agricultural land (% of land area) [AG.LND.AGRI.ZS]","Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT]","Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN]","Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN]","Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD]","Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS]","Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]","Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]","Population growth (annual %) [SP.POP.GROW]","Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]","Rural population (% of total population) [SP.RUR.TOTL.ZS]","Rural poverty gap at national poverty lines (%) [SI.POV.RUGP]","Urban poverty gap at national poverty lines (%) [SI.POV.URGP]","Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS]","Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]","Gross domestic income (constant LCU) [NY.GDY.TOTL.KN]","Income share held by lowest 10% [SI.DST.FRST.10]","Income share held by lowest 20% [SI.DST.FRST.20]","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]","GDP (current US$) [NY.GDP.MKTP.CD]","Population, total [SP.POP.TOTL]","Arable land (hectares) [AG.LND.ARBL.HA]","Arable land (hectares per person) [AG.LND.ARBL.HA.PC]","Agricultural land (sq. km) [AG.LND.AGRI.K2]","Land area (sq. km) [AG.LND.TOTL.K2]","Rural land area (sq. km) [AG.LND.TOTL.RU.K2]","GINI index (World Bank estimate) [SI.POV.GINI]","Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Arable land (% of land area) [AG.LND.ARBL.ZS]","Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Employment in agriculture, male (% of male employment) [SL.AGR.EMPL.MA.ZS]","Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS]","Improved water source, rural (% of rural population with access) [SH.H2O.SAFE.RU.ZS]","People using basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]"
2009,"YR2009","Bermuda","BMU","..","..","..","..","..","43372.0363495908","6","..","..","..","111.05","..","..","..","0.556125810059283","-5.01797748393815","0","..","..","1.12999999523163","..","..","..","..","..","5806378000","65636","300","0.00457066244134317","3","50","..","..","0.76995962758507","6","..","100","2.00999999046326","..","..","..","0.20903"
2009,"YR2009","Bhutan","BTN","..","..","..","0.114249743453711","2.6156189956133","877.315427282525","13.6422068893145","..","6.09473191676637","14.5820805000327","89.11","..","23.96","0.0135011025337857","1.90876554623359","2.65854260198111","65.99","..","..","65.370002746582","..","40662248043.6952","..","..","..","1264758197.96593","714458","100000","0.139966240142878","5200","38117","..","..","18.7489793205502","2.62350132486817","..","69.0332107543945","59.1100006103516","..","92.6","90.2332554088271",".."
2009,"YR2009","Bolivia","BOL","..","..","..","1.27248571215262","0.724239219942004","1069.31463928014","34.7761469583679","189","19.6198416915458","9.1543967188214","120.76","..","5.15536596317916","1.29742916356694","1.64161193150071","3.68191639346666","34.009","39.3","17","2.15000009536743","..","31776233015.5812","0.7","2.9","3.09","17339992165.2422","9758748","4454000","0.456411006821777","376730","1083300","..","49.7","13.8293437521227","4.11151112341918","..","63.500866","2.49000000953674","82.7912622641474","68.3","68.3922212656212","0.15665"
2009,"YR2009","Bosnia and Herzegovina","BIH","..","..","..","6.15369353280222","1.1852788073983","25294.4995598294","41.5625","..","7.68731973785668","18.9902826938412","113.4","163.6064093884","72.7121364092277","0.493228498579901","-0.453732789463545","-1.84770505390695","60.817","..","..","..","..","25052582950.8871","..","..","..","17600630726.6141","3746561","997000","0.266110707926549","21280","51200","..","..","8.53488332237216","19.47265625","..","99.9932708740234","..","92.6042908128226","98.7","97.291052826992","0.02107"
2009,"YR2009","Botswana","BWA","0.00254649278493711","..","..","0.165058040572032","0.88276759664726","963.617833882413","45.7325357754133","244","5.14572876847755","13.0645066088971","114.24","..","48.6044303797468","0.740418784027821","1.70809094821131","6.37237896793366","43.996","..","..","..","..","60111617172.0453","1","2.8","..","10267133177.7334","1979882","316000","0.159605471437187","259180","566730","..","60.5","3.21003722627693","0.557584740529","..","29.1232509613037","..","63.0515696115559","91.3","57.7022898384163",".."
2009,"YR2009","Brazil","BRA","..","..","..","3.77085397073738","1.15623940206413","7516.19797573124","32.7273771437186","19","34.2007124292816","5.25911268222882","116.92","269.266612576327","118.256743327655","0.482451027992547","0.988453746375053","-3.72944901522419","15.956","..","..","16.9500007629395","..","1631731749383.11","1","3.2","3.96","1667019605881.76","194895996","70440000","0.361423535863713","2735400","8358140","..","53.9","5.23594601935179","8.42771238577004","..","93.332725","20.4799995422363","51.3185079919958","83","81.6643451666513","1.11968"
2009,"YR2009","British Virgin Islands","VGB","..","..","..","..","..","..","46.6666666666667","..","..","..","101.35","..","..","..","3.23941410417464","..","55.655","..","..","..","..","..","..","..","..","..","26447","1000","0.037811472000605","70","150","..","..","..","6.66666666666667","..","..","..","..","..","..",".."
2009,"YR2009","Brunei Darussalam","BRN","..","..","..","..","..","106732.746607994","2.5426944971537","16","..","..","132.73","..","103","..","1.18477344674056","5.70999177739104","24.866","..","..","..","..","15208484557.9611","..","..","..","10732366286.2643","383772","4000","0.0104228552369636","134","5270","..","..","0.908956973474342","0.759013282732448","..","100","..","99.9999342711957","..","99.05",".."
2009,"YR2009","Bulgaria","BGR","..","..","..","0.921666936280437","0.967326448473649","17325.6868126233","46.3338246131172","..","16.6276209527671","9.99801368517814","101.46","129.965639810427","104.600445009536","0.00855316044646202","-0.644281362547054","-9.03755552564274","28.037","..","..","7.09000015258789","..","74577062633.4852","2.4","6.8","8.15","51783454183.5501","7444443","3146000","0.422597096921825","50300","108560","..","33.8","4.89229877269745","28.9793662490789","..","100","8.60000038146973","73.0238178824845","99.1","99.0568775090898","0.49566"
2009,"YR2009","Burkina Faso","BFA","..","..","..","60.4574645110347","0.680065973325057","392.195703517523","43.0190058479532","196","26.7750137942112","15.7164238409486","108.62","..","9.4519298245614","1.250036827358","3.02644966750874","-9.28486093455561","75.172","17.5","6.8","..","..","3234654350758.1","2.7","6.7","1.04","8369175126.25316","15141099","5700000","0.376458802627207","117700","273600","..","39.8","35.5735298163474","20.8333333333333","..","1.69138610363007","..","..","70.5","42.1167138432197","0.20015"
2009,"YR2009","Burundi","BDI","..","..","..","4.81074276644382","1.36457773934999","197.021904437729","71.3785046728972","..","67.4985255629266","12.5426913347605","112.46","..","1.86105263157895","2.37741128892302","3.31462128178905","3.01038258377204","89.624","..","..","..","..","1425284440049.78","..","..","..","1739781488.7457","8489031","950000","0.111909121311961","18330","25680","..","..","40.5322866149245","36.993769470405","..","1.16443955898285","..","..","72.4","50.8843773513577","0.14436"
2009,"YR2009","Cabo Verde","CPV","..","..","..","0.0428411456177847","1.27133156553336","4608.42796860714","19.3548387096774","91","72.63372901848","29.4435051712554","110.22","..","..","0.00984122358979819","1.06000268316194","7.55736175792694","38.984","..","..","..","..","130073647379.663","..","..","..","1711817181.52969","496963","50000","0.100611111893642","780","4030","..","..","10.1271014435292","12.4069478908189","..","59.4797782897949","..","..","84.9","71.5393967708577",".."
2009,"YR2009","Cambodia","KHM","..","..","..","1.18106456701738","1.82374926837965","748.427960542246","30.3365057783821","121","0.789630612968072","8.12605829647674","135.31","..","10.0956756756757","6.64379105434942","1.49944621683363","5.4181745052488","80.334","..","..","..","..","29677203015620.1","..","..","..","10401851850.6062","14090208","3700000","0.262593710469001","53550","176520","..","..","36.0712006701818","20.9607976433265","..","25.1089954376221","..","27.8654422357038","56.7","60.6335538663325",".."
2009,"YR2009","Cameroon","CMR","..","..","..","26.565057188273","2.21123389186742","1355.24617532461","19.7012967781515","109","47.8260371060004","26.8271673946563","131.39","..","7.00285091396948","0.0723722046654969","2.74163849980887","2.86741935076087","49.072","..","..","..","..","8852834151039.94","..","..","..","23381142146.6485","19432541","5963000","0.306856421916207","93130","472710","..","..","23.478825828951","12.6144993759387","..","20.0153274536133","..","30.892904820323","49.4","39.970162615254",".."
2009,"YR2009","Canada","CAN","..","..","..","3.6046674488439","0.972333501676976","63052.3977433116","7.0314103135093","..","11.4655724822184","8.05193491532585","108.04","26.1733336149362","62.2087573586456","0.0107432376669766","1.14484018257099","-6.30649481983887","19.242","..","..","1.95000004768372","..","1589674652637.78","..","..","..","1371153004986.44","33628571","43826000","1.3032370599393","639402","9093510","..","..","1.47193120158346","4.819481146444","..","100","2.65000009536743","75.0411653214932","99","..","1.91904"
2009,"YR2009","Cayman Islands","CYM","..","..","..","..","..","..","11.25","..","..","..","103.02","..","..","..","2.52427003003843","10.2194032588274","0","..","..","1.86000001430511","..","..","..","..","..","..","54279","200","0.00368466626135338","27","240","..","..","0.330867690841556","0.833333333333333","..","100","2.90000009536743","..","..","..",".."
2009,"YR2009","Central African Republic","CAF","..","..","..","31.6112540249637","2.26978851429906","786.796602277975","8.39513307008251","277","3.5632872652041","39.328122950577","113.6","..","..","0.18249850803147","1.3450850230465","-0.885147936526948","61.36","..","..","..","..","789852300941.568","..","..","..","1981728140.77833","4404230","1950000","0.442756168501645","52300","622980","..","..","54.6342807050027","3.13011653664644","..","1.95792305469513","..","..","53.2","40.2501485550764",".."
2009,"YR2009","Chad","TCD","..","..","..","..","..","1629.20693400325","39.1796378653113","313","..","..","103.59","..","..","2.71464102500458","3.25982614973354","-3.05755486427654","78.066","..","..","..","..","4098487854319.87","..","..","..","9253484108.49701","11502786","4300000","0.37382248091897","493350","1259200","..","..","47.8554718158174","3.4148665819568","..","2.70825672149658","..","..","43.7","31.3226755913547",".."
2009,"YR2009","Channel Islands","CHI","3.29545454545455","..","..","..","..","..","46.3157894736842","..","..","..","..","..","..","..","0.646461275217136","..","69.008","..","..","..","..","..","..","..","..","..","158603","4100","0.0258507090029823","88","190","..","..","..","21.5789473684211","..","100","..","..","..","..",".."
2009,"YR2009","Chile","CHL","..","..","..","5.35803296384612","0.645117737656028","8094.72417487164","21.2257172522501","27","20.3027465854839","7.30416226196418","104.88","83.7330906365884","612.41679389313","0.260470805127432","1.00026560008729","-5.07433988083392","11.625","..","..","12.6499996185303","..","109107878313812","1.6","4.6","5.21","172389498444.62","16829442","1310000","0.0778397762682803","157820","743532","..","49","4.06055750930461","1.76186095554731","..","97.80333","..","73.4740266778671","85.4","91.0518499947939","0.35307"
2009,"YR2009","China","CHN","..","..","..","0.448398181573775","3.36527985455385","1109.43366556125","54.8084187711588","116","2.93586792129464","4.91716783774342","116.86","97.0922341108246","498.850074266617","7.95097147464036","0.497381400884935","3.99576607618575","52.12","..","..","38.0999984741211","..","..","..","..","..","5109954035775.98","1331260000","107720000","0.0809158241064856","5145530","9388211","..","..","9.78619886364613","11.4739645284922","..","97.28125","..","87.635694692845","84.1","83.1845704900121","1.66249"
2009,"YR2009","Colombia","COL","..","..","..","3.60238593326768","1.22816686555929","5252.75325090786","38.3415953132041","64","15.5125332988809","10.2656869780805","106.51","226.962666207248","497.268169014084","0.657133753962299","1.13962695552746","-0.653524363531901","25.251","..","..","18.6000003814697","..","417912788520425","1","3.1","..","233821670544.258","45416181","1775000","0.039082986744306","425400","1109500","..","55.9","7.46625503668235","1.599819738621","..","84.540784","26.8099994659424","77.3071269847468","72.9","79.680839138183","0.18956"
2009,"YR2009","Comoros","COM","..","..","..","0.0807320158075772","0.631162906064495","978.845441037153","71.4669532509404","..","74.7620961905226","36.4658766298422","106.53","..","..","0.0221911585453536","2.40871905647315","-3.13910339985958","72.118","..","..","..","..","93156910496.5446","..","..","..","524157261.014644","673252","65000","0.0965463154955351","1330","1861","..","..","..","34.9274583557227","..","51.8623352050781","..","..","88.9","82.3730197801276",".."
2009,"YR2009","Congo, Dem. Rep.","COD","..","..","..","..","..","318.226743828209","11.3561677069319","..","..","..","103.1","..","0.79720176730486","0.0178909622770062","3.3164410062276","2.78367885848772","60.563","..","..","..","..","6563325304351","..","..","..","18262773820.8055","62409435","6790000","0.108797652149871","257450","2267050","..","..","25.1649859334884","2.99508171412188","..","0.739564895629883","..","2.74256936215314","29.4","19.3502427667806","0.07981"
2009,"YR2009","Congo, Rep.","COG","..","..","..","1.3994356975266","0.553678205077858","830.842420932594","30.9311859443631","234","0.432491681776278","8.75859928762406","120.97","..","4.578","0.262896436973433","3.30474741427904","-3.18641477816318","37.214","..","..","..","..","1844732055093.17","..","..","..","9593536531.23778","4253712","500000","0.117544394166789","105630","341500","..","..","4.50589796704442","1.46412884333821","..","9.4","..","40.2549047501197","37","28.2676911368746",".."
2009,"YR2009","Costa Rica","CRI","1.50330396475771","..","..","1.94247754750434","0.730488870812827","7108.45551651437","35.5660007833921","35","24.7304725779545","7.16977478616068","109.5","..","753.236363636364","0.701045625679748","1.31772502752137","-3.35524193919308","29.427","..","..","..","..","20137547557704.7","1.2","3.8","..","30562361123.0307","4488263","220000","0.0490167354274917","18160","51060","..","51","7.74380068339729","4.30865648256953","..","98.641978","..","48.0706237184558","90.9","94.5178596865727","0.52091"
2009,"YR2009","Cote d'Ivoire","CIV","..","..","..","5.67255107538121","0.764770413435553","2257.52404530756","64.7798742138365","99","48.1724205292806","23.1739907506461","101.92","..","15.3075862068966","0.000757403639121069","2.22343230000558","-2.94095767845113","50.2","..","..","..","..","11463500000000","..","..","..","24277493862.0625","19936366","2900000","0.145462819051376","206000","318000","..","..","..","9.11949685534591","..","31.4520626068115","..","22.7178036261412","68.3","55.3382874352543",".."
2009,"YR2009","Croatia","HRV","0.384733764235149","..","..","3.61058844456981","1.05863262864717","29235.8074264768","23.2237312365976","..","12.7905465559502","10.1343271357598","115.29","39.7101256085335","164.679258320857","0.00249428868861808","-0.122523788437248","-2.69857317634104","42.713","..","..","13.3199996948242","..","332993440339.689","2.5","6.9","9.98","62703095750.5257","4429078","868300","0.19604531688085","12996","55960","..","32.6","5.04938963278122","15.5164403145104","..","100","12.6199998855591","76.1296542677746","98.4","98.4666666666666","0.84416"
2009,"YR2009","Cuba","CUB","..","..","..","..","..","4118.54657687991","61.1969184517099","14","..","..","100.55","294.128200155159","17.603308183401","0.727438085825858","0.0782027686936515","-0.20549027872913","23.495","..","..","18.6399993896484","..","42766433083.177","..","..","..","62080000000","11318602","3446000","0.304454560731087","65138","106440","..","..","3.97057866302155","32.3750469748215","..","94.0964050292969","25.0200004577637","87.2658908265617","84.8","85.8623497331796","0.61487"
2009,"YR2009","Curacao","CUW","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.65115206175087","..","9.96599999999999","..","..","..","..","..","..","..","..","..","146833","..","..","..","444","..","..","..","..","..","100","..","99.8799655473632","..","..",".."
2009,"YR2009","Cyprus","CYP","22.4137931034483","..","..","1.40802199271926","0.850102558122293","15897.1862277168","13.8095238095238","..","37.1047380810202","15.478899150155","84.81","..","181.449942462601","0.0026781550232895","1.51523403081569","-8.55495033643064","32.305","..","..","3.9300000667572","..","16807209152.6699","3.5","8.5","25.74","25942622950.8197","1098076","86900","0.0791384202914917","1276","9240","..","32.1","2.26194463899632","9.40476190476191","..","100","4.73000001907349","95.7814844337477","100","100","0.44442"
2009,"YR2009","Czech Republic","CZE","0.259495163953763","..","..","1.35006615412963","1.24048346574036","11207.0851667412","54.873786407767","..","4.51821175956758","6.30262809183547","98.73","117.355902524442","88.5169811320755","0.155745987792062","0.569729451418061","20.7556040634707","26.676","..","..","3.11999988555908","..","3910777164335.48","3.8","9.6","16.23","205729790694.015","10443936","3180000","0.304482907593459","42390","77250","..","26.2","1.81598301461342","41.1650485436893","..","100","3.78999996185303","79.6262372532853","99.9","99.7368723473719","1.29782"
2009,"YR2009","Denmark","DNK","9.64312832194381","..","..","2.38536300658225","2.01947611051723","38103.1319452304","62.0787178882866","..","18.9196185112371","13.1693200161808","104.35","..","102.918140682847","0","0.535079062079429","-3.41500057783428","13.346","..","..","2.57999992370605","..","1756571105321.66","3.5","9.2","26.59","321241396034.248","5523095","2431000","0.440151762734481","26340","42430","..","26.7","0.966772417220617","57.2943671930238","..","100","3.90000009536743","79.5758042575441","100","100","3.07684"
2009,"YR2009","Djibouti","DJI","..","..","..","0.0095508446239692","0.584774377046418","..","73.3951682484901","203","0.428769488380665","29.322645037636","125.58","..","..","6.79684704554282","1.67568902648141","..","23.056","..","..","..","..","..","..","..","..","1049110684.72493","836840","1300","0.00155346302757994","17013","23180","..","..","..","0.0560828300258844","..","10.1537590026855","..","..","64.2","53.7491475962299",".."
2009,"YR2009","Dominica","DMA","..","..","..","0.0175314671248613","1.55666583019606","10289.7509088824","30.6666666666667","..","50.7871638270487","22.064936599135","106.13","..","58.1666666666667","..","0.217845106987144","1.73132697020375","32.201","..","..","..","..","1190074897.41657","..","..","..","489074333.333333","71229","6000","0.0842353535778966","230","750","..","..","15.235252211881","8","..","..","..","..","..","..",".."
2009,"YR2009","Dominican Republic","DOM","8.96954526491448","..","..","0.793346182855956","1.06668853785657","6491.91726103033","49.6170565100393","146","23.8577370596577","14.3632981492174","117.13","..","80.56","0.0787054349701715","1.35269141295849","10.1939329656785","27.459","..","..","14.9200000762939","..","1523047281462.78","1.7","4.5","..","48376555305.6902","9767758","800000","0.0819021110064357","23970","48310","..","48.9","6.59365516471592","16.5597184847858","..","93.900472","21.5200004577637","86.2830970390573","80.4","83.8012425218901",".."
2009,"YR2009","Ecuador","ECU","12.6353790613718","..","..","4.62456826051106","1.02743330024616","5459.15966518945","30.3366081494605","113","35.8275223482075","9.46666465516472","117.42","..","187.27863931966","0.336468818221031","1.67280995561794","1.71520392574264","37.505","25.5","8.8","..","..","53742304159.2909","1.3","4","..","62519686000","14691275","1199400","0.0816402933033382","75344","248360","..","49.3","10.5030012315026","4.82928007730713","..","91.159456","..","87.0150755823181","72.6","77.0340952376371","0.39463"
2009,"YR2009","Egypt, Arab Rep.","EGY","..","..","..","2.19461906466713","3.35371497573304","4255.25281580646","3.70586167060124","25","17.3849339624352","17.172779724379","116.84","48.5228151067895","502.825242718447","0.0122134765201198","1.84946055307198","3.17050196675117","56.961","..","..","29.9300003051758","..","1518479746645.58","..","..","..","188982374700.805","82465022","2884000","0.0349724032087204","36890","995450","..","..","13.6274739700043","2.89718217891406","..","99.2161407470703","..","96.4016631382531","97.1","97.5447840888922","0.43404"
2009,"YR2009","El Salvador","SLV","2.03883495145631","..","..","0.569723337553583","1.65879039430237","4024.971653342","74.5656370656371","75","19.5503776053083","17.6581461645372","113.28","..","117.321533923304","0.360637004160202","0.44049600370466","-2.89357022578095","36.227","..","..","20.8999996185303","..","8484546889.12277","1.8","4.8","..","20661030000","6137276","678000","0.110472463679326","15450","20720","..","45.9","12.3690535706916","32.7220077220077","..","80.329462","32.7900009155273","47.2286276001126","77.9","73.6793530413333","0.07744"
2009,"YR2009","Equatorial Guinea","GNQ","..","..","..","..","..","848.742588669729","10.4812834224599","..","..","..","107.52","..","..","..","4.57940333690725","-8.65020563911449","60.877","..","..","..","..","5939835586887.92","..","..","..","15027795173.2187","909111","120000","0.131997082864469","2940","28050","..","..","1.06629961273879","4.27807486631016","..","41.3471221923828","..","..","34.1","33.4262255438922",".."
2009,"YR2009","Eritrea","ERI","..","..","..","..","..","..","75.1683168316832","..","..","..","103.23","..","2.78260869565217","7.32348285594532","1.81904284942405","3.60000229900439","79.794","..","..","..","..","6912326472.79539","..","..","..","1856695551.21951","4310334","690000","0.16008040212197","75920","101000","..","..","14.5288427635126","6.83168316831683","..","5.39264345169067","..","22.2061975358928","51.8","5.7028",".."
2009,"YR2009","Estonia","EST","..","..","..","4.30944761360492","1.97863161640946","7971.3561983334","21.9815994338287","..","10.1494010378561","12.508461684654","119.52","423.119378577269","69.4131455399061","0","-0.192768077420229","-0.216380645965216","31.777","..","..","4.05000019073486","..","14568394241.3337","2.8","7.7","11.67","19652492636.8436","1334515","596400","0.446903931390805","9318","42390","..","31.4","2.443904436483","14.069355980184","..","100","5.53000020980835","23.2880943203542","98.4","98.381266577765","1.39541"
2009,"YR2009","Ethiopia","ETH","0.441331999428326","..","..","11.9189270602697","0.513158829138634","381.853051659256","34.985","304","77.4911119060775","10.8604141483826","121.8","..","17.66231717809","3.26301816870463","2.64706540460822","6.36096034983464","83.09","..","..","9.35999965667725","..","..","..","..","..","32437389116.038","85416253","13948000","0.163294449359655","349850","1000000","..","..","48.6370130863278","13.948","..","5.80476093292236","11.1199998855591","4.81698590517149","36.7","20.8453782637494",".."
2009,"YR2009","Faroe Islands","FRO","..","..","..","1.65746075899275","3.07213612396505","..","2.14899713467049","..","88.0469190701389","17.0642313800591","100.09","..","..","..","0.065978023465153","..","59.269","..","..","..","..","..","..","..","..","2257097731.55019","48517","3000","0.0618339963311829","30","1396","..","..","..","2.14899713467049","..","100","..","..","..","..",".."
2009,"YR2009","Fiji","FJI","..","..","..","3.55111524463984","0.334986933753904","2402.02130846684","23.4044882320744","29","70.1775439921877","20.5881051633163","86.75","..","21.8078758949881","1.72863661924856","1.01775955242802","-8.09066915267962","48.56","..","..","..","..","..","..","..","..","2870624635.68032","851967","167600","0.196721234507909","4276","18270","..","..","11.8339402900363","9.17350848385331","..","72.7782592773438","..","..","90.1","89.6768107818259",".."
2009,"YR2009","Finland","FIN","..","..","..","4.18535606364046","1.83379744920089","57703.3557222788","7.55676209279368","..","2.32918892186799","7.33977864500542","100.58","75.8195701920207","107.98388168091","0.000387043470111034","0.478246393482911","7.39487675205413","16.571","..","..","4.6100001335144","..","183092445703.875","3.8","9.3","27.97","251499027507.641","5338871","2258300","0.42299205206494","22965","303900","..","27.5","2.54376436709021","7.43106284962159","..","100","6.30000019073486","48.5343657472283","100","100","3.74943"
2009,"YR2009","France","FRA","..","..","..","0.840151761392895","1.25113690345938","73182.7150887428","52.9988658714983","..","12.3958324582331","9.28942338973757","99.49","173.015458771631","120.56342502821","0.00571764592926749","0.51448636522879","6.30962289519175","21.894","..","..","2.92000007629395","..","1966523732066.28","..","..","26.7","2693827452070.02","64707044","18256200","0.282136207612884","290199","547557","..","..","1.4645220405746","33.3411863970326","..","100","3.84999990463257","50.8516825886653","100","99.8909090909091","2.20799"
2009,"YR2009","French Polynesia","PYF","..","..","..","1.96714634055029","1.04449560527772","..","12.1584699453552","..","15.1943917538322","23.5424903553872","99.71","..","272.4","..","0.908546986491953","..","43.392","..","..","..","..","..","..","..","..","..","265581","2500","0.00941332399531593","445","3660","..","..","..","0.683060109289617","..","100","..","..","100","..",".."
2009,"YR2009","Gabon","GAB","..","..","..","8.88106014639311","0.431191042037125","3187.69742986954","20.0256141576435","26","0.755727458425153","17.1422342765411","106.18","..","12.0215384615385","..","3.22412430194308","-6.99308510896165","14.687","..","..","..","..","4701026573158.31","..","..","..","12065138272.7538","1586754","325000","0.204820659030953","51600","257670","..","..","5.4220296677095","1.26130321729344","..","37.6986312866211","..","16.4990183800109","57.4","49.5438768173998","0.57893"
2009,"YR2009","Gambia, The","GMB","..","..","..","0.193224115465917","1.27904730832013","421.513144253703","59.5849802371541","84","80.7430530776655","34.2803501735265","121.76","..","6.34345794392523","0.19719002671623","3.15924136769712","11.7310184049451","44.445","..","..","..","..","20396041804.8699","..","..","..","900639747.93953","1639560","428000","0.261045646392935","6030","10120","..","..","29.3043507952128","42.2924901185771","..","14.4100370407104","..","..","82.3","66.7001674141555","0.01748"
2009,"YR2009","Georgia","GEO","..","..","..","2.11432033629494","0.63267690530198","2447.28265645279","36.1922578788315","51","29.7685038361818","13.2648085737675","76.22","14.4449805158657","43.2466666666667","0.770433848504126","-1.29871955268112","-0.889141112438608","47.277","..","..","..","..","..","1.9","5.3","..","10766809099.0721","3978000","450000","0.113122171945701","25150","69490","..","41.7","9.37281586480483","6.47575190674917","..","99.6735458374023","..","66.9936873349027","92.5","83.8434261348284",".."
2009,"YR2009","Germany","DEU","2.20893047494966","..","..","0.768844521258569","1.26448815653889","42328.0689526277","48.4380826711798","..","5.61710320584167","7.87287642455939","105.83","68.2814892772292","181.414399330264","0.0328245736854824","-0.253383410163402","-3.26969497476411","25.907","..","..","1.67999994754791","..","2501584394036.89","3.3","8.3","..","3418005001389.27","81902307","11945000","0.145844487628413","168860","348610","..","31.2","0.736124274884969","34.2646510427125","..","100","2.04999995231628","79.9674688538157","100","100","2.72675"
2009,"YR2009","Ghana","GHA","0.192307692307692","..","..","5.67449174986414","1.34195750753581","1447.25422541776","68.5593741759691","54","61.0364679118701","16.3347236313134","121.33","..","18.9795652173913","0.974438236973891","2.56437492095619","7.22638558432472","49.969","..","..","..","..","22336362247.6147","..","..","..","25977847813.7422","23903831","4600000","0.19243777284068","156000","227540","..","..","32.9063822560106","20.216225718555","..","41.720775604248","..","46.0023935928984","73.3","60.1178082336296",".."
2009,"YR2009","Gibraltar","GIB","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.682014578820833","..","0","..","..","..","..","..","..","..","..","..","32956","..","..","..","10","..","..","..","..","..","100","..","100","..","..",".."
2009,"YR2009","Greece","GRC","16.8336183728317","..","..","2.20446090236328","0.963111738749416","12553.8622094131","63.5065942591156","..","22.6842007444958","12.2935665097303","94.82","365.889531442102","63.0961915979584","0.00658313866180501","0.263026401346927","4.96317253199233","24.068","..","..","11.6999998092651","..","238957450642.138","2.6","7","17.4","330000252153.376","11107017","2547000","0.229314495512161","81860","128900","..","33.6","3.13701117891343","19.7595034910784","..","100","11.5799999237061","92.3708331056732","99.6","99.5107368296856","0.62434"
2009,"YR2009","Greenland","GRL","..","..","..","0.00450801858894787","0.750327012947783","..","0.574735046899744","..","78.7020836379498","22.2170427601424","102.67","..","..","..","-0.00887697402292811","-8.96709913267865","15.913","..","..","..","..","12559369409.6938","..","..","..","2324870823.92882","56323","900","0.0159792624682634","2359","410450","..","..","10.4684111248681","0.00219271531246193","..","100","..","..","100","100",".."
2009,"YR2009","Grenada","GRD","..","..","..","..","1.75325824292829","4137.00057297782","23.5294117647059","..","..","24.0894646200165","94.97","..","..","..","0.351541476014736","12.1246828047153","64.272","..","..","..","..","..","..","..","..","771278111.111111","104296","3000","0.0287642862621769","80","340","..","..","5.27920536870386","8.82352941176471","..","..","..","..","95.3","..",".."
2009,"YR2009","Guam","GUM","..","..","..","..","..","..","33.3333333333333","..","..","..","92.91","..","..","..","0.123167428992112","..","5.992","..","..","..","..","4781000000","..","..","..","4781000000","159231","1000","0.00628018413499884","180","540","..","..","..","1.85185185185185","..","100","..","..","99.5","..",".."
2009,"YR2009","Guatemala","GTM","..","..","..","3.33271140317536","1.21050236015524","2264.50985883435","37.7336692795819","95","44.2991964648378","13.728211319627","128.88","..","127.068557919622","1.30682366289927","2.18803814465705","3.8008481231349","51.116","..","..","..","..","191871019004.028","..","..","..","37733994976.4137","14316208","1260540","0.088049852307259","40435.4","107160","..","..","12.052009623209","11.7631578947368","..","71.2623519897461","..","39.0493028294798","83.5","84.8270946547744","0.05529"
