Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Kazakhstan (KAZ)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kazakhstan (KAZ)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same linear trend as the previous 6 months."
FootNote,"Kyrgyz Republic (KGZ)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2010 (YR2010)","Estimated from individual consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2010 (YR2010)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","Source : National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Population, total (SP.POP.TOTL)","2011 (YR2011)","Calculated from begining of year population using geometric mean."
FootNote,"Kyrgyz Republic (KGZ)","Population, total (SP.POP.TOTL)","2012 (YR2012)","Calculated from begining of year population using geometric mean."
FootNote,"Kyrgyz Republic (KGZ)","Population, total (SP.POP.TOTL)","2013 (YR2013)","Calculated from begining of year population using geometric mean."
FootNote,"Kyrgyz Republic (KGZ)","Population, total (SP.POP.TOTL)","2014 (YR2014)","Calculated from begining of year population using geometric mean."
FootNote,"Kyrgyz Republic (KGZ)","Population, total (SP.POP.TOTL)","2015 (YR2015)","Calculated from begining of year population using geometric mean."
FootNote,"Kyrgyz Republic (KGZ)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2013 (YR2013)","Source : National Statistical Committee  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2014 (YR2014)","Source : National Statistical Committee  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2015 (YR2015)","Source : National Statistical Committee  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2010 (YR2010)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Kyrgyz Republic (KGZ)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2012 (YR2012)","Source : National Statistical Committee (2011) Living standards of the populaion in the Kyrgyz Republic 2008-2012.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Cambodia (KHM)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","Source : WB Staff estimates. Cambodia Poverty Assessment 2013 "Where Have All The Poor Gone?",  May 2013.  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by World Bank. Most Recent Comparable Series:2003,2006,2007,2008,2009,2010,2011,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Cambodia (KHM)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : WB Staff estimates. Cambodia Poverty Assessment 2013 "Where Have All The Poor Gone?",  May 2013.  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by World Bank. Most Recent Comparable Series:2003,2006,2007,2008,2009,2010,2011,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Cambodia (KHM)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : WB estimates  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by World Bank. Most Recent Comparable Series:2003,2006,2007,2008,2009,2010,2011,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Cambodia (KHM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old."
FootNote,"Cambodia (KHM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old."
FootNote,"Kiribati (KIR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Population census. Nonstandard economic activity: Including B. Data reference period: November."
FootNote,"Kiribati (KIR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Population census. Nonstandard economic activity: Including B. Data reference period: November."
FootNote,"Korea, Rep. (KOR)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Korea, Rep. (KOR)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Korea, Rep. (KOR)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Korea, Rep. (KOR)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Korea, Rep. (KOR)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Korea, Rep. (KOR)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Repository: OECD | Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2016 (YR2016)","Labour force survey."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Repository: OECD | Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Korea, Rep. (KOR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2016 (YR2016)","Labour force survey."
FootNote,"Lao PDR (LAO)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Lao PDR (LAO)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Lao PDR (LAO)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Lao PDR (LAO)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","Source : Poverty Profile in Lao PDR; Poverty report for the Lao Consumption and Expenditure Survey 2012-2013  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1997,2002,2007,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Lao PDR (LAO)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : Poverty Profile in Lao PDR; Poverty report for the Lao Consumption and Expenditure Survey 2012-2013  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1997,2002,2007,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Lao PDR (LAO)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2012 (YR2012)","Source : Poverty Profile in Lao PDR; Poverty report for the Lao Consumption and Expenditure Survey 2012-2013  The welfare measure used is  consumption per capita. The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1997,2002,2007,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Lao PDR (LAO)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2012 (YR2012)","Estimated from individual consumption data."
FootNote,"Lebanon (LBN)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data. PPP is regression based."
FootNote,"Lebanon (LBN)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data. PPP is regression based."
FootNote,"Lebanon (LBN)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data. PPP is regression based."
FootNote,"Liberia (LBR)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Liberia (LBR)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Liberia (LBR)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Liberia (LBR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Liberia (LBR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"St. Lucia (LCA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"St. Lucia (LCA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Sri Lanka (LKA)","Population growth (annual %) (SP.POP.GROW)","2014 (YR2014)","Preliminary."
FootNote,"Sri Lanka (LKA)","Population growth (annual %) (SP.POP.GROW)","2015 (YR2015)","Preliminary."
FootNote,"Sri Lanka (LKA)","Population growth (annual %) (SP.POP.GROW)","2016 (YR2016)","Preliminary."
FootNote,"Sri Lanka (LKA)","Population, total (SP.POP.TOTL)","2010 (YR2010)","Interpolated assuming the same growth rate between 2001 and 2012, and rounded to nearest 1000."
FootNote,"Sri Lanka (LKA)","Population, total (SP.POP.TOTL)","2011 (YR2011)","Interpolated assuming the same growth rate between 2001 and 2012, and rounded to nearest 1000."
FootNote,"Sri Lanka (LKA)","Population, total (SP.POP.TOTL)","2014 (YR2014)","Preliminary."
FootNote,"Sri Lanka (LKA)","Population, total (SP.POP.TOTL)","2015 (YR2015)","Preliminary."
FootNote,"Sri Lanka (LKA)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Preliminary."
FootNote,"Sri Lanka (LKA)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Sri Lanka (LKA)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Sri Lanka (LKA)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Sri Lanka (LKA)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","Source : "Household Income and Expenditure Survey 2012/13 Final Report" Department of Census and Statistics, March 31, 2015.ISBN 978-955-577-857-2  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2006,2009,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sri Lanka (LKA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : "Household Income and Expenditure Survey 2012/13 Final Report" Department of Census and Statistics, March 31, 2015.ISBN 978-955-577-857-2  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2006,2009,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sri Lanka (LKA)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2012 (YR2012)","Source : "Household Income and Expenditure Survey 2012/13 Final Report" Department of Census and Statistics, March 31, 2015.ISBN 978-955-577-857-2  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2006,2009,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sri Lanka (LKA)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2012 (YR2012)","Estimated from individual consumption data."
FootNote,"Sri Lanka (LKA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Sri Lanka (LKA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey. Age coverage - minimum age: 10 years old."
FootNote,"Sri Lanka (LKA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Sri Lanka (LKA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Sri Lanka (LKA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Age coverage - minimum age: 10 years old."
FootNote,"Lesotho (LSO)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Lesotho (LSO)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Lesotho (LSO)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Lesotho (LSO)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2010 (YR2010)","Source : World Bank: Poverty Assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1994,2002,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Lesotho (LSO)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","Source : World Bank: Poverty Assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1994,2002,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Lesotho (LSO)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2010 (YR2010)","Source : World Bank: Poverty Assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1994,2002,2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Lithuania (LTU)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Lithuania (LTU)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Lithuania (LTU)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
